Date,Time,Wind_Speed(m/s)
2024-04-04,23:00:00,24.99
2024-04-04,00:00:00,13.12
2024-04-04,01:00:00,9.41
2024-04-04,02:00:00,20.25
2024-04-04,03:00:00,15.85
2024-04-04,04:00:00,7.99
2024-04-04,05:00:00,12.61
2024-04-04,06:00:00,13.29
2024-04-04,07:00:00,20.08
2024-04-04,08:00:00,5.41
2024-04-04,09:00:00,10.38
2024-04-04,10:00:00,15.35
2024-04-04,11:00:00,10.38
2024-04-04,12:00:00,17.57
2024-04-04,13:00:00,14.64
2024-04-04,14:00:00,12.23
2024-04-04,15:00:00,23.98
2024-04-04,16:00:00,17.64
2024-04-04,17:00:00,7.6
2024-04-04,18:00:00,16.2
2024-04-04,19:00:00,20.61
2024-04-04,20:00:00,19.17
2024-04-04,21:00:00,8.44
2024-04-04,22:00:00,24.45
2024-04-04,23:00:00,13.98
2024-04-04,00:00:00,8.18
2024-04-04,01:00:00,8.6
2024-04-04,02:00:00,6.96
2024-04-04,03:00:00,21.07
2024-04-04,04:00:00,7.44
2024-04-04,05:00:00,7.5
2024-04-04,06:00:00,22.01
2024-04-04,07:00:00,11.89
2024-04-04,08:00:00,5.62
2024-04-04,09:00:00,6.04
2024-04-04,10:00:00,7.84
2024-04-04,11:00:00,9.27
2024-04-04,12:00:00,18.3
2024-04-04,13:00:00,8.15
2024-04-04,14:00:00,7.38
2024-04-04,15:00:00,20.29
2024-04-04,16:00:00,18.42
2024-04-04,17:00:00,13.71
2024-04-04,18:00:00,15.99
2024-04-04,19:00:00,11.24
2024-04-04,20:00:00,14.65
2024-04-04,21:00:00,15.13
2024-04-04,22:00:00,12.74
2024-04-04,23:00:00,23.13
2024-04-04,00:00:00,5.32
2024-04-04,01:00:00,20.64
2024-04-04,02:00:00,7.49
2024-04-04,03:00:00,20.95
2024-04-05,00:00:00,17.32
2024-04-05,01:00:00,21.87
2024-04-05,02:00:00,6.95
2024-04-05,03:00:00,16.18
2024-04-05,04:00:00,15.02
2024-04-05,05:00:00,19.12
2024-04-05,06:00:00,15.69
2024-04-05,07:00:00,15.81
2024-04-05,08:00:00,13.59
2024-04-05,09:00:00,11.18
2024-04-05,10:00:00,14.65
2024-04-05,11:00:00,7.37
2024-04-05,12:00:00,24.23
2024-04-05,13:00:00,19.29
2024-04-05,14:00:00,24.05
2024-04-05,15:00:00,9.53
2024-04-05,16:00:00,22.59
2024-04-05,17:00:00,21.18
2024-04-05,18:00:00,18.54
2024-04-05,19:00:00,17.5
2024-04-05,20:00:00,11.33
2024-04-05,21:00:00,21.33
2024-04-05,22:00:00,15.03
2024-04-05,23:00:00,6.42
2024-04-05,00:00:00,11.26
2024-04-05,01:00:00,23.71
2024-04-05,02:00:00,22.01
2024-04-05,03:00:00,24.64
2024-04-05,04:00:00,17.56
2024-04-05,05:00:00,9.95
2024-04-05,06:00:00,8.26
2024-04-05,07:00:00,8.74
2024-04-05,08:00:00,5.4
2024-04-05,09:00:00,12.81
2024-04-05,10:00:00,8.83
2024-04-05,11:00:00,13.23
2024-04-05,12:00:00,23.7
2024-04-05,13:00:00,13.61
2024-04-05,14:00:00,22.56
2024-04-05,15:00:00,17.11
2024-04-05,16:00:00,9.94
2024-04-05,17:00:00,12.12
2024-04-05,18:00:00,6.68
2024-04-05,19:00:00,11.67
2024-04-05,20:00:00,18.55
2024-04-05,21:00:00,6.44
2024-04-05,22:00:00,9.11
2024-04-05,23:00:00,12.63
2024-04-05,00:00:00,24.64
2024-04-05,01:00:00,20.7
2024-04-05,02:00:00,19.67
2024-04-05,03:00:00,7.32
2024-04-05,04:00:00,20.62
2024-04-05,05:00:00,20.71
2024-04-05,06:00:00,17.02
2024-04-05,07:00:00,24.81
2024-04-05,08:00:00,11.51
2024-04-05,09:00:00,23.83
2024-04-05,10:00:00,23.29
2024-04-05,11:00:00,5.23
2024-04-05,12:00:00,14.0
2024-04-05,13:00:00,24.54
2024-04-05,14:00:00,7.06
2024-04-05,15:00:00,15.96
2024-04-05,16:00:00,24.58
2024-04-05,17:00:00,16.11
2024-04-05,18:00:00,8.8
2024-04-05,19:00:00,16.64
2024-04-05,20:00:00,9.09
2024-04-05,21:00:00,15.39
2024-04-05,22:00:00,6.48
2024-04-05,23:00:00,17.11
2024-04-05,00:00:00,15.34
2024-04-05,01:00:00,19.8
2024-04-05,02:00:00,17.61
2024-04-05,03:00:00,15.99
2024-04-05,04:00:00,18.8
2024-04-05,05:00:00,7.88
2024-04-05,06:00:00,16.91
2024-04-05,07:00:00,8.44
2024-04-05,08:00:00,23.51
2024-04-05,09:00:00,6.37
2024-04-05,10:00:00,13.61
2024-04-05,11:00:00,18.92
2024-04-05,12:00:00,14.16
2024-04-05,13:00:00,6.84
2024-04-05,14:00:00,16.07
2024-04-05,15:00:00,17.83
2024-04-05,16:00:00,19.08
2024-04-05,17:00:00,12.47
2024-04-05,18:00:00,16.27
2024-04-05,19:00:00,14.01
2024-04-05,20:00:00,18.44
2024-04-05,21:00:00,16.67
2024-04-05,22:00:00,15.52
2024-04-05,23:00:00,9.99
2024-04-05,00:00:00,5.04
2024-04-05,01:00:00,8.48
2024-04-05,02:00:00,7.34
2024-04-05,03:00:00,13.98
2024-04-06,00:00:00,17.25
2024-04-06,01:00:00,9.26
2024-04-06,02:00:00,23.78
2024-04-06,03:00:00,5.13
2024-04-06,04:00:00,20.45
2024-04-06,05:00:00,17.5
2024-04-06,06:00:00,12.47
2024-04-06,07:00:00,6.01
2024-04-06,08:00:00,17.55
2024-04-06,09:00:00,12.71
2024-04-06,10:00:00,23.73
2024-04-06,11:00:00,15.84
2024-04-06,12:00:00,23.79
2024-04-06,13:00:00,9.41
2024-04-06,14:00:00,19.51
2024-04-06,15:00:00,17.34
2024-04-06,16:00:00,19.79
2024-04-06,17:00:00,9.29
2024-04-06,18:00:00,18.3
2024-04-06,19:00:00,14.96
2024-04-06,20:00:00,19.86
2024-04-06,21:00:00,11.54
2024-04-06,22:00:00,22.8
2024-04-06,23:00:00,6.69
2024-04-06,00:00:00,21.14
2024-04-06,01:00:00,22.23
2024-04-06,02:00:00,21.35
2024-04-06,03:00:00,15.25
2024-04-06,04:00:00,13.77
2024-04-06,05:00:00,24.93
2024-04-06,06:00:00,9.58
2024-04-06,07:00:00,15.94
2024-04-06,08:00:00,18.41
2024-04-06,09:00:00,19.02
2024-04-06,10:00:00,9.08
2024-04-06,11:00:00,18.08
2024-04-06,12:00:00,21.37
2024-04-06,13:00:00,6.0
2024-04-06,14:00:00,23.23
2024-04-06,15:00:00,5.59
2024-04-06,16:00:00,12.12
2024-04-06,17:00:00,5.32
2024-04-06,18:00:00,6.54
2024-04-06,19:00:00,23.22
2024-04-06,20:00:00,12.1
2024-04-06,21:00:00,13.5
2024-04-06,22:00:00,9.31
2024-04-06,23:00:00,16.94
2024-04-06,00:00:00,16.9
2024-04-06,01:00:00,12.44
2024-04-06,02:00:00,11.66
2024-04-06,03:00:00,22.7
2024-04-06,04:00:00,12.67
2024-04-06,05:00:00,14.87
2024-04-06,06:00:00,10.67
2024-04-06,07:00:00,20.74
2024-04-06,08:00:00,12.95
2024-04-06,09:00:00,15.27
2024-04-06,10:00:00,10.07
2024-04-06,11:00:00,24.75
2024-04-06,12:00:00,10.83
2024-04-06,13:00:00,20.41
2024-04-06,14:00:00,13.55
2024-04-06,15:00:00,9.12
2024-04-06,16:00:00,20.99
2024-04-06,17:00:00,11.67
2024-04-06,18:00:00,22.3
2024-04-06,19:00:00,23.31
2024-04-06,20:00:00,22.2
2024-04-06,21:00:00,5.7
2024-04-06,22:00:00,20.75
2024-04-06,23:00:00,13.23
2024-04-06,00:00:00,22.47
2024-04-06,01:00:00,17.76
2024-04-06,02:00:00,21.67
2024-04-06,03:00:00,14.99
2024-04-06,04:00:00,15.7
2024-04-06,05:00:00,7.89
2024-04-06,06:00:00,20.68
2024-04-06,07:00:00,13.39
2024-04-06,08:00:00,15.0
2024-04-06,09:00:00,20.7
2024-04-06,10:00:00,16.98
2024-04-06,11:00:00,9.02
2024-04-06,12:00:00,16.8
2024-04-06,13:00:00,13.15
2024-04-06,14:00:00,14.39
2024-04-06,15:00:00,5.57
2024-04-06,16:00:00,9.2
2024-04-06,17:00:00,10.62
2024-04-06,18:00:00,19.26
2024-04-06,19:00:00,5.23
2024-04-06,20:00:00,13.18
2024-04-06,21:00:00,23.48
2024-04-06,22:00:00,7.24
2024-04-06,23:00:00,15.33
2024-04-06,00:00:00,20.73
2024-04-06,01:00:00,23.85
2024-04-06,02:00:00,19.94
2024-04-06,03:00:00,19.41
2024-04-07,00:00:00,21.53
2024-04-07,01:00:00,13.92
2024-04-07,02:00:00,21.12
2024-04-07,03:00:00,5.16
2024-04-07,04:00:00,23.49
2024-04-07,05:00:00,13.87
2024-04-07,06:00:00,16.07
2024-04-07,07:00:00,10.1
2024-04-07,08:00:00,19.85
2024-04-07,09:00:00,6.53
2024-04-07,10:00:00,22.45
2024-04-07,11:00:00,21.56
2024-04-07,12:00:00,9.32
2024-04-07,13:00:00,21.19
2024-04-07,14:00:00,20.73
2024-04-07,15:00:00,17.64
2024-04-07,16:00:00,12.47
2024-04-07,17:00:00,10.43
2024-04-07,18:00:00,9.64
2024-04-07,19:00:00,11.37
2024-04-07,20:00:00,23.07
2024-04-07,21:00:00,6.55
2024-04-07,22:00:00,21.58
2024-04-07,23:00:00,11.98
2024-04-07,00:00:00,15.43
2024-04-07,01:00:00,20.89
2024-04-07,02:00:00,22.69
2024-04-07,03:00:00,11.9
2024-04-07,04:00:00,14.24
2024-04-07,05:00:00,13.29
2024-04-07,06:00:00,5.27
2024-04-07,07:00:00,10.92
2024-04-07,08:00:00,14.18
2024-04-07,09:00:00,13.22
2024-04-07,10:00:00,19.44
2024-04-07,11:00:00,12.7
2024-04-07,12:00:00,14.79
2024-04-07,13:00:00,13.59
2024-04-07,14:00:00,19.81
2024-04-07,15:00:00,22.26
2024-04-07,16:00:00,15.64
2024-04-07,17:00:00,20.79
2024-04-07,18:00:00,10.94
2024-04-07,19:00:00,15.83
2024-04-07,20:00:00,11.9
2024-04-07,21:00:00,13.28
2024-04-07,22:00:00,19.65
2024-04-07,23:00:00,22.63
2024-04-07,00:00:00,7.43
2024-04-07,01:00:00,17.69
2024-04-07,02:00:00,16.64
2024-04-07,03:00:00,7.37
2024-04-07,04:00:00,9.24
2024-04-07,05:00:00,11.22
2024-04-07,06:00:00,8.34
2024-04-07,07:00:00,9.87
2024-04-07,08:00:00,10.35
2024-04-07,09:00:00,11.71
2024-04-07,10:00:00,19.99
2024-04-07,11:00:00,16.44
2024-04-07,12:00:00,24.72
2024-04-07,13:00:00,13.29
2024-04-07,14:00:00,20.08
2024-04-07,15:00:00,22.43
2024-04-07,16:00:00,18.58
2024-04-07,17:00:00,13.24
2024-04-07,18:00:00,20.07
2024-04-07,19:00:00,9.07
2024-04-07,20:00:00,11.55
2024-04-07,21:00:00,15.93
2024-04-07,22:00:00,16.51
2024-04-07,23:00:00,5.44
2024-04-07,00:00:00,23.9
2024-04-07,01:00:00,18.93
2024-04-07,02:00:00,14.91
2024-04-07,03:00:00,23.66
2024-04-07,04:00:00,13.78
2024-04-07,05:00:00,24.61
2024-04-07,06:00:00,15.25
2024-04-07,07:00:00,7.29
2024-04-07,08:00:00,20.3
2024-04-07,09:00:00,18.58
2024-04-07,10:00:00,20.46
2024-04-07,11:00:00,24.03
2024-04-07,12:00:00,20.53
2024-04-07,13:00:00,17.23
2024-04-07,14:00:00,22.15
2024-04-07,15:00:00,18.46
2024-04-07,16:00:00,13.16
2024-04-07,17:00:00,22.71
2024-04-07,18:00:00,9.44
2024-04-07,19:00:00,19.29
2024-04-07,20:00:00,22.63
2024-04-07,21:00:00,19.63
2024-04-07,22:00:00,18.95
2024-04-07,23:00:00,20.05
2024-04-07,00:00:00,14.3
2024-04-07,01:00:00,22.48
2024-04-07,02:00:00,9.07
2024-04-07,03:00:00,7.55
2024-04-08,00:00:00,10.71
2024-04-08,01:00:00,15.63
2024-04-08,02:00:00,15.21
2024-04-08,03:00:00,21.41
2024-04-08,04:00:00,13.09
2024-04-08,05:00:00,14.69
2024-04-08,06:00:00,5.27
2024-04-08,07:00:00,13.19
2024-04-08,08:00:00,17.96
2024-04-08,09:00:00,5.31
2024-04-08,10:00:00,10.62
2024-04-08,11:00:00,9.16
2024-04-08,12:00:00,5.84
2024-04-08,13:00:00,14.59
2024-04-08,14:00:00,8.63
2024-04-08,15:00:00,19.86
2024-04-08,16:00:00,21.96
2024-04-08,17:00:00,15.91
2024-04-08,18:00:00,24.63
2024-04-08,19:00:00,14.01
2024-04-08,20:00:00,15.27
2024-04-08,21:00:00,24.78
2024-04-08,22:00:00,9.63
2024-04-08,23:00:00,23.85
2024-04-08,00:00:00,5.86
2024-04-08,01:00:00,13.93
2024-04-08,02:00:00,6.4
2024-04-08,03:00:00,19.58
2024-04-08,04:00:00,17.17
2024-04-08,05:00:00,19.13
2024-04-08,06:00:00,12.49
2024-04-08,07:00:00,12.39
2024-04-08,08:00:00,5.91
2024-04-08,09:00:00,12.0
2024-04-08,10:00:00,23.59
2024-04-08,11:00:00,12.58
2024-04-08,12:00:00,21.63
2024-04-08,13:00:00,21.85
2024-04-08,14:00:00,12.46
2024-04-08,15:00:00,17.64
2024-04-08,16:00:00,6.91
2024-04-08,17:00:00,7.07
2024-04-08,18:00:00,5.97
2024-04-08,19:00:00,16.62
2024-04-08,20:00:00,13.52
2024-04-08,21:00:00,15.96
2024-04-08,22:00:00,15.42
2024-04-08,23:00:00,12.0
2024-04-08,00:00:00,18.55
2024-04-08,01:00:00,20.17
2024-04-08,02:00:00,5.29
2024-04-08,03:00:00,9.14
2024-04-08,04:00:00,19.26
2024-04-08,05:00:00,12.73
2024-04-08,06:00:00,18.25
2024-04-08,07:00:00,11.94
2024-04-08,08:00:00,12.82
2024-04-08,09:00:00,8.17
2024-04-08,10:00:00,10.16
2024-04-08,11:00:00,17.11
2024-04-08,12:00:00,13.66
2024-04-08,13:00:00,20.49
2024-04-08,14:00:00,22.05
2024-04-08,15:00:00,15.83
2024-04-08,16:00:00,20.17
2024-04-08,17:00:00,11.14
2024-04-08,18:00:00,13.3
2024-04-08,19:00:00,19.26
2024-04-08,20:00:00,12.72
2024-04-08,21:00:00,16.77
2024-04-08,22:00:00,8.71
2024-04-08,23:00:00,17.0
2024-04-08,00:00:00,22.23
2024-04-08,01:00:00,22.37
2024-04-08,02:00:00,19.49
2024-04-08,03:00:00,19.92
2024-04-08,04:00:00,16.16
2024-04-08,05:00:00,16.69
2024-04-08,06:00:00,7.67
2024-04-08,07:00:00,13.88
2024-04-08,08:00:00,14.02
2024-04-08,09:00:00,24.17
2024-04-08,10:00:00,13.62
2024-04-08,11:00:00,15.99
2024-04-08,12:00:00,15.67
2024-04-08,13:00:00,17.74
2024-04-08,14:00:00,19.96
2024-04-08,15:00:00,9.5
2024-04-08,16:00:00,15.57
2024-04-08,17:00:00,21.52
2024-04-08,18:00:00,14.26
2024-04-08,19:00:00,10.57
2024-04-08,20:00:00,18.09
2024-04-08,21:00:00,21.48
2024-04-08,22:00:00,6.26
2024-04-08,23:00:00,20.54
2024-04-08,00:00:00,21.43
2024-04-08,01:00:00,14.23
2024-04-08,02:00:00,24.67
2024-04-08,03:00:00,20.73
2024-04-09,00:00:00,20.47
2024-04-09,01:00:00,19.96
2024-04-09,02:00:00,8.01
2024-04-09,03:00:00,9.34
2024-04-09,04:00:00,14.28
2024-04-09,05:00:00,10.28
2024-04-09,06:00:00,13.3
2024-04-09,07:00:00,22.77
2024-04-09,08:00:00,21.49
2024-04-09,09:00:00,17.6
2024-04-09,10:00:00,22.16
2024-04-09,11:00:00,20.68
2024-04-09,12:00:00,13.58
2024-04-09,13:00:00,9.02
2024-04-09,14:00:00,15.28
2024-04-09,15:00:00,19.72
2024-04-09,16:00:00,13.73
2024-04-09,17:00:00,18.34
2024-04-09,18:00:00,6.89
2024-04-09,19:00:00,19.96
2024-04-09,20:00:00,21.25
2024-04-09,21:00:00,19.14
2024-04-09,22:00:00,24.35
2024-04-09,23:00:00,21.53
2024-04-09,00:00:00,23.06
2024-04-09,01:00:00,23.67
2024-04-09,02:00:00,21.03
2024-04-09,03:00:00,18.49
2024-04-09,04:00:00,5.11
2024-04-09,05:00:00,14.32
2024-04-09,06:00:00,16.42
2024-04-09,07:00:00,11.08
2024-04-09,08:00:00,11.36
2024-04-09,09:00:00,24.22
2024-04-09,10:00:00,22.83
2024-04-09,11:00:00,21.98
2024-04-09,12:00:00,13.12
2024-04-09,13:00:00,5.27
2024-04-09,14:00:00,6.6
2024-04-09,15:00:00,11.24
2024-04-09,16:00:00,5.31
2024-04-09,17:00:00,5.34
2024-04-09,18:00:00,23.33
2024-04-09,19:00:00,19.12
2024-04-09,20:00:00,11.18
2024-04-09,21:00:00,7.65
2024-04-09,22:00:00,15.23
2024-04-09,23:00:00,5.11
2024-04-09,00:00:00,23.77
2024-04-09,01:00:00,13.3
2024-04-09,02:00:00,13.05
2024-04-09,03:00:00,12.81
2024-04-09,04:00:00,6.39
2024-04-09,05:00:00,17.77
2024-04-09,06:00:00,19.66
2024-04-09,07:00:00,18.52
2024-04-09,08:00:00,7.77
2024-04-09,09:00:00,16.58
2024-04-09,10:00:00,16.39
2024-04-09,11:00:00,22.37
2024-04-09,12:00:00,12.58
2024-04-09,13:00:00,12.43
2024-04-09,14:00:00,17.37
2024-04-09,15:00:00,17.66
2024-04-09,16:00:00,14.39
2024-04-09,17:00:00,13.86
2024-04-09,18:00:00,14.88
2024-04-09,19:00:00,22.22
2024-04-09,20:00:00,14.22
2024-04-09,21:00:00,23.8
2024-04-09,22:00:00,15.08
2024-04-09,23:00:00,23.98
2024-04-09,00:00:00,21.66
2024-04-09,01:00:00,12.25
2024-04-09,02:00:00,22.27
2024-04-09,03:00:00,7.2
2024-04-09,04:00:00,23.5
2024-04-09,05:00:00,17.63
2024-04-09,06:00:00,6.09
2024-04-09,07:00:00,17.89
2024-04-09,08:00:00,24.48
2024-04-09,09:00:00,6.4
2024-04-09,10:00:00,16.09
2024-04-09,11:00:00,19.96
2024-04-09,12:00:00,21.21
2024-04-09,13:00:00,13.28
2024-04-09,14:00:00,9.08
2024-04-09,15:00:00,5.85
2024-04-09,16:00:00,16.59
2024-04-09,17:00:00,14.06
2024-04-09,18:00:00,23.97
2024-04-09,19:00:00,6.21
2024-04-09,20:00:00,18.71
2024-04-09,21:00:00,5.5
2024-04-09,22:00:00,8.43
2024-04-09,23:00:00,14.07
2024-04-09,00:00:00,14.1
2024-04-09,01:00:00,18.71
2024-04-09,02:00:00,23.2
2024-04-09,03:00:00,17.78
2024-04-10,00:00:00,24.07
2024-04-10,01:00:00,22.63
2024-04-10,02:00:00,16.69
2024-04-10,03:00:00,21.68
2024-04-10,04:00:00,17.85
2024-04-10,05:00:00,6.57
2024-04-10,06:00:00,19.81
2024-04-10,07:00:00,6.9
2024-04-10,08:00:00,16.88
2024-04-10,09:00:00,19.05
2024-04-10,10:00:00,6.33
2024-04-10,11:00:00,9.62
2024-04-10,12:00:00,23.31
2024-04-10,13:00:00,17.33
2024-04-10,14:00:00,9.93
2024-04-10,15:00:00,18.81
2024-04-10,16:00:00,16.94
2024-04-10,17:00:00,15.03
2024-04-10,18:00:00,24.52
2024-04-10,19:00:00,18.67
2024-04-10,20:00:00,12.51
2024-04-10,21:00:00,21.0
2024-04-10,22:00:00,22.69
2024-04-10,23:00:00,7.5
2024-04-10,00:00:00,9.01
2024-04-10,01:00:00,9.32
2024-04-10,02:00:00,18.82
2024-04-10,03:00:00,17.06
2024-04-10,04:00:00,17.38
2024-04-10,05:00:00,23.82
2024-04-10,06:00:00,20.52
2024-04-10,07:00:00,7.56
2024-04-10,08:00:00,11.95
2024-04-10,09:00:00,13.71
2024-04-10,10:00:00,12.92
2024-04-10,11:00:00,18.39
2024-04-10,12:00:00,22.84
2024-04-10,13:00:00,11.12
2024-04-10,14:00:00,16.04
2024-04-10,15:00:00,20.79
2024-04-10,16:00:00,13.32
2024-04-10,17:00:00,8.36
2024-04-10,18:00:00,14.5
2024-04-10,19:00:00,6.1
2024-04-10,20:00:00,23.85
2024-04-10,21:00:00,6.5
2024-04-10,22:00:00,13.77
2024-04-10,23:00:00,15.6
2024-04-10,00:00:00,24.71
2024-04-10,01:00:00,8.32
2024-04-10,02:00:00,7.29
2024-04-10,03:00:00,5.17
2024-04-10,04:00:00,8.11
2024-04-10,05:00:00,9.15
2024-04-10,06:00:00,17.61
2024-04-10,07:00:00,9.39
2024-04-10,08:00:00,5.41
2024-04-10,09:00:00,21.53
2024-04-10,10:00:00,12.31
2024-04-10,11:00:00,12.07
2024-04-10,12:00:00,11.05
2024-04-10,13:00:00,24.51
2024-04-10,14:00:00,8.4
2024-04-10,15:00:00,22.96
2024-04-10,16:00:00,20.54
2024-04-10,17:00:00,6.53
2024-04-10,18:00:00,24.73
2024-04-10,19:00:00,10.43
2024-04-10,20:00:00,6.97
2024-04-10,21:00:00,21.59
2024-04-10,22:00:00,19.13
2024-04-10,23:00:00,17.34
2024-04-10,00:00:00,8.12
2024-04-10,01:00:00,14.57
2024-04-10,02:00:00,20.61
2024-04-10,03:00:00,11.07
2024-04-10,04:00:00,11.23
2024-04-10,05:00:00,5.06
2024-04-10,06:00:00,8.48
2024-04-10,07:00:00,22.51
2024-04-10,08:00:00,13.83
2024-04-10,09:00:00,24.68
2024-04-10,10:00:00,12.91
2024-04-10,11:00:00,19.3
2024-04-10,12:00:00,10.64
2024-04-10,13:00:00,12.28
2024-04-10,14:00:00,8.81
2024-04-10,15:00:00,11.94
2024-04-10,16:00:00,15.94
2024-04-10,17:00:00,24.84
2024-04-10,18:00:00,18.28
2024-04-10,19:00:00,8.98
2024-04-10,20:00:00,5.9
2024-04-10,21:00:00,7.53
2024-04-10,22:00:00,16.25
2024-04-10,23:00:00,20.3
2024-04-10,00:00:00,23.81
2024-04-10,01:00:00,5.32
2024-04-10,02:00:00,15.46
2024-04-10,03:00:00,14.42
2024-04-11,00:00:00,18.12
2024-04-11,01:00:00,16.19
2024-04-11,02:00:00,18.74
2024-04-11,03:00:00,18.16
2024-04-11,04:00:00,7.34
2024-04-11,05:00:00,20.99
2024-04-11,06:00:00,7.46
2024-04-11,07:00:00,18.97
2024-04-11,08:00:00,13.32
2024-04-11,09:00:00,15.28
2024-04-11,10:00:00,23.07
2024-04-11,11:00:00,22.8
2024-04-11,12:00:00,21.36
2024-04-11,13:00:00,15.2
2024-04-11,14:00:00,19.72
2024-04-11,15:00:00,15.26
2024-04-11,16:00:00,22.39
2024-04-11,17:00:00,13.06
2024-04-11,18:00:00,24.4
2024-04-11,19:00:00,23.65
2024-04-11,20:00:00,19.83
2024-04-11,21:00:00,10.59
2024-04-11,22:00:00,7.63
2024-04-11,23:00:00,22.09
2024-04-11,00:00:00,8.31
2024-04-11,01:00:00,22.09
2024-04-11,02:00:00,14.82
2024-04-11,03:00:00,13.13
2024-04-11,04:00:00,23.06
2024-04-11,05:00:00,17.08
2024-04-11,06:00:00,16.53
2024-04-11,07:00:00,16.18
2024-04-11,08:00:00,12.42
2024-04-11,09:00:00,20.71
2024-04-11,10:00:00,10.06
2024-04-11,11:00:00,23.78
2024-04-11,12:00:00,22.88
2024-04-11,13:00:00,11.75
2024-04-11,14:00:00,19.59
2024-04-11,15:00:00,16.46
2024-04-11,16:00:00,11.75
2024-04-11,17:00:00,24.77
2024-04-11,18:00:00,5.5
2024-04-11,19:00:00,10.05
2024-04-11,20:00:00,15.4
2024-04-11,21:00:00,15.44
2024-04-11,22:00:00,16.78
2024-04-11,23:00:00,20.03
2024-04-11,00:00:00,17.47
2024-04-11,01:00:00,17.01
2024-04-11,02:00:00,6.07
2024-04-11,03:00:00,12.53
2024-04-11,04:00:00,9.64
2024-04-11,05:00:00,10.31
2024-04-11,06:00:00,16.09
2024-04-11,07:00:00,8.99
2024-04-11,08:00:00,10.88
2024-04-11,09:00:00,9.74
2024-04-11,10:00:00,23.97
2024-04-11,11:00:00,23.89
2024-04-11,12:00:00,17.2
2024-04-11,13:00:00,23.49
2024-04-11,14:00:00,20.72
2024-04-11,15:00:00,16.8
2024-04-11,16:00:00,5.13
2024-04-11,17:00:00,20.45
2024-04-11,18:00:00,19.05
2024-04-11,19:00:00,17.31
2024-04-11,20:00:00,20.21
2024-04-11,21:00:00,15.26
2024-04-11,22:00:00,19.08
2024-04-11,23:00:00,23.7
2024-04-11,00:00:00,12.52
2024-04-11,01:00:00,19.16
2024-04-11,02:00:00,14.51
2024-04-11,03:00:00,18.49
2024-04-11,04:00:00,20.26
2024-04-11,05:00:00,5.91
2024-04-11,06:00:00,17.93
2024-04-11,07:00:00,9.53
2024-04-11,08:00:00,18.4
2024-04-11,09:00:00,14.37
2024-04-11,10:00:00,20.47
2024-04-11,11:00:00,7.47
2024-04-11,12:00:00,17.53
2024-04-11,13:00:00,10.57
2024-04-11,14:00:00,22.06
2024-04-11,15:00:00,23.57
2024-04-11,16:00:00,24.93
2024-04-11,17:00:00,20.92
2024-04-11,18:00:00,20.07
2024-04-11,19:00:00,9.31
2024-04-11,20:00:00,11.72
2024-04-11,21:00:00,14.31
2024-04-11,22:00:00,20.47
2024-04-11,23:00:00,23.3
2024-04-11,00:00:00,8.78
2024-04-11,01:00:00,23.45
2024-04-11,02:00:00,18.91
2024-04-11,03:00:00,17.22
2024-04-12,00:00:00,9.0
2024-04-12,01:00:00,6.11
2024-04-12,02:00:00,16.37
2024-04-12,03:00:00,18.03
2024-04-12,04:00:00,9.22
2024-04-12,05:00:00,16.13
2024-04-12,06:00:00,22.13
2024-04-12,07:00:00,21.7
2024-04-12,08:00:00,23.55
2024-04-12,09:00:00,12.32
2024-04-12,10:00:00,11.36
2024-04-12,11:00:00,19.99
2024-04-12,12:00:00,13.62
2024-04-12,13:00:00,6.75
2024-04-12,14:00:00,10.66
2024-04-12,15:00:00,13.37
2024-04-12,16:00:00,10.85
2024-04-12,17:00:00,11.64
2024-04-12,18:00:00,10.88
2024-04-12,19:00:00,5.83
2024-04-12,20:00:00,17.74
2024-04-12,21:00:00,16.95
2024-04-12,22:00:00,18.07
2024-04-12,23:00:00,8.85
2024-04-12,00:00:00,10.91
2024-04-12,01:00:00,17.39
2024-04-12,02:00:00,16.99
2024-04-12,03:00:00,15.13
2024-04-12,04:00:00,12.01
2024-04-12,05:00:00,23.26
2024-04-12,06:00:00,11.8
2024-04-12,07:00:00,14.11
2024-04-12,08:00:00,18.56
2024-04-12,09:00:00,15.86
2024-04-12,10:00:00,11.94
2024-04-12,11:00:00,13.71
2024-04-12,12:00:00,20.89
2024-04-12,13:00:00,10.56
2024-04-12,14:00:00,7.85
2024-04-12,15:00:00,11.26
2024-04-12,16:00:00,21.99
2024-04-12,17:00:00,6.78
2024-04-12,18:00:00,24.83
2024-04-12,19:00:00,15.82
2024-04-12,20:00:00,24.7
2024-04-12,21:00:00,23.78
2024-04-12,22:00:00,14.06
2024-04-12,23:00:00,8.97
2024-04-12,00:00:00,8.3
2024-04-12,01:00:00,9.8
2024-04-12,02:00:00,19.2
2024-04-12,03:00:00,10.46
2024-04-12,04:00:00,11.83
2024-04-12,05:00:00,13.98
2024-04-12,06:00:00,23.26
2024-04-12,07:00:00,8.79
2024-04-12,08:00:00,5.1
2024-04-12,09:00:00,6.2
2024-04-12,10:00:00,23.1
2024-04-12,11:00:00,17.95
2024-04-12,12:00:00,10.46
2024-04-12,13:00:00,8.54
2024-04-12,14:00:00,10.89
2024-04-12,15:00:00,7.3
2024-04-12,16:00:00,23.83
2024-04-12,17:00:00,20.68
2024-04-12,18:00:00,14.25
2024-04-12,19:00:00,22.3
2024-04-12,20:00:00,9.99
